goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2493596 ns/op	   3620520 Bytes	        -1.000 Load	     50000 N-runs	 1623576 B/op	    1856 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-800000-8           	       2	  51144852 ns/op	  47440576 Bytes	         0.3815 Load	    800000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/unordered-800000-8              	       2	 105047604 ns/op	  28783312 Bytes	         0.7629 Load	    800000 N-runs	29577152 B/op	  800018 allocs/op
BenchmarkU32RandomFullInserts/swiss-800000-8                  	       2	  44895104 ns/op	  17556200 Bytes	        -1.000 Load	    800000 N-runs	18874080 B/op	      32 allocs/op
BenchmarkU32RandomFullInserts/generic-800000-8                	       2	  51746871 ns/op	  41149208 Bytes	        -1.000 Load	    800000 N-runs	50331624 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/flat-800000-8                   	       2	  46580834 ns/op	  28566480 Bytes	         0.3815 Load	    800000 N-runs	33554416 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/std-1000000-8                   	       2	 105538431 ns/op	  39511376 Bytes	        -1.000 Load	   1000000 N-runs	49475472 B/op	   38244 allocs/op
BenchmarkU32RandomFullInserts/robin-1000000-8                 	       2	  75724839 ns/op	  48244240 Bytes	         0.4768 Load	   1000000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1000000-8          	       2	  60239224 ns/op	  48244320 Bytes	         0.4768 Load	   1000000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/unordered-1000000-8             	       2	 144182490 ns/op	  32787168 Bytes	         0.9537 Load	   1000000 N-runs	32777200 B/op	 1000018 allocs/op
BenchmarkU32RandomFullInserts/swiss-1000000-8                 	       2	  84720094 ns/op	  32516008 Bytes	        -1.000 Load	   1000000 N-runs	37748496 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1000000-8               	       2	  59780589 ns/op	  41953336 Bytes	        -1.000 Load	   1000000 N-runs	50331672 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/flat-1000000-8                  	       2	  47212540 ns/op	  29370608 Bytes	         0.4768 Load	   1000000 N-runs	33554416 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/std-1200000-8                   	       2	 113210970 ns/op	  40532320 Bytes	        -1.000 Load	   1200000 N-runs	49757120 B/op	   38325 allocs/op
BenchmarkU32RandomFullInserts/robin-1200000-8                 	       2	  89139725 ns/op	  49039792 Bytes	         0.5722 Load	   1200000 N-runs	50331600 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1200000-8          	       2	  94402242 ns/op	  93080352 Bytes	         0.2861 Load	   1200000 N-runs	100663296 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/unordered-1200000-8             	       2	 226337478 ns/op	  49365824 Bytes	         0.5722 Load	   1200000 N-runs	52754368 B/op	 1200019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1200000-8                 	       2	  90227387 ns/op	  33311832 Bytes	        -1.000 Load	   1200000 N-runs	37748448 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1200000-8               	       2	  88447643 ns/op	  80497992 Bytes	        -1.000 Load	   1200000 N-runs	100663320 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-1200000-8                  	       2	  73886938 ns/op	  55332256 Bytes	         0.2861 Load	   1200000 N-runs	67108800 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/std-1400000-8                   	       2	 143683592 ns/op	  42491344 Bytes	        -1.000 Load	   1400000 N-runs	50900472 B/op	   46321 allocs/op
BenchmarkU32RandomFullInserts/robin-1400000-8                 	       2	  97290488 ns/op	  49843712 Bytes	         0.6676 Load	   1400000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1400000-8          	       2	 102393274 ns/op	  93884176 Bytes	         0.3338 Load	   1400000 N-runs	100663296 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/unordered-1400000-8             	       2	 245541292 ns/op	  53369648 Bytes	         0.6676 Load	   1400000 N-runs	55954368 B/op	 1400019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1400000-8                 	       2	  94099558 ns/op	  34115480 Bytes	        -1.000 Load	   1400000 N-runs	37748448 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1400000-8               	       2	  95658008 ns/op	  81301448 Bytes	        -1.000 Load	   1400000 N-runs	100663272 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-1400000-8                  	       2	  80131262 ns/op	  56135712 Bytes	         0.3338 Load	   1400000 N-runs	67108800 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/std-1600000-8                   	       2	 150962211 ns/op	  45416064 Bytes	        -1.000 Load	   1600000 N-runs	52996944 B/op	   64645 allocs/op
BenchmarkU32RandomFullInserts/robin-1600000-8                 	       2	 118132646 ns/op	  50647264 Bytes	         0.7629 Load	   1600000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1600000-8          	       2	 115292608 ns/op	  94687632 Bytes	         0.3815 Load	   1600000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-1600000-8             	       2	 268483888 ns/op	  57373200 Bytes	         0.7629 Load	   1600000 N-runs	59154416 B/op	 1600019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1600000-8                 	       2	 103462247 ns/op	  34918936 Bytes	        -1.000 Load	   1600000 N-runs	37748448 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1600000-8               	       2	 102650234 ns/op	  82105080 Bytes	        -1.000 Load	   1600000 N-runs	100663272 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-1600000-8                  	       2	  84149452 ns/op	  56939344 Bytes	         0.3815 Load	   1600000 N-runs	67108800 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/std-1800000-8                   	       2	 200359036 ns/op	  77840672 Bytes	        -1.000 Load	   1800000 N-runs	99013216 B/op	   76508 allocs/op
BenchmarkU32RandomFullInserts/robin-1800000-8                 	       2	 161694840 ns/op	  95482992 Bytes	         0.4292 Load	   1800000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1800000-8          	       2	 123944068 ns/op	  95483072 Bytes	         0.4292 Load	   1800000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-1800000-8             	       2	 304763906 ns/op	  61368544 Bytes	         0.8583 Load	   1800000 N-runs	62354368 B/op	 1800019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1800000-8                 	       2	 116681174 ns/op	  35714280 Bytes	        -1.000 Load	   1800000 N-runs	37748448 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1800000-8               	       2	 111958726 ns/op	  82900632 Bytes	        -1.000 Load	   1800000 N-runs	100663320 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-1800000-8                  	       2	  97276673 ns/op	  57734896 Bytes	         0.4292 Load	   1800000 N-runs	67108800 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/std-2000000-8                   	       2	 231722078 ns/op	  78834768 Bytes	        -1.000 Load	   2000000 N-runs	99228360 B/op	   76730 allocs/op
BenchmarkU32RandomFullInserts/robin-2000000-8                 	       2	 171798801 ns/op	  96286928 Bytes	         0.4768 Load	   2000000 N-runs	100663248 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-2000000-8          	       2	 130985712 ns/op	  96287008 Bytes	         0.4768 Load	   2000000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-2000000-8             	       2	 325052900 ns/op	  65372576 Bytes	         0.9537 Load	   2000000 N-runs	65554368 B/op	 2000019 allocs/op
BenchmarkU32RandomFullInserts/swiss-2000000-8                 	       2	 201201395 ns/op	  64829864 Bytes	        -1.000 Load	   2000000 N-runs	75497184 B/op	      36 allocs/op
BenchmarkU32RandomFullInserts/generic-2000000-8               	       2	 121615778 ns/op	  83704376 Bytes	        -1.000 Load	   2000000 N-runs	100663320 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-2000000-8                  	       2	 105709598 ns/op	  58538640 Bytes	         0.4768 Load	   2000000 N-runs	67108800 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/std-2200000-8                   	       2	 253950659 ns/op	  79865552 Bytes	        -1.000 Load	   2200000 N-runs	99483904 B/op	   76804 allocs/op
BenchmarkU32RandomFullInserts/robin-2200000-8                 	       2	 179510548 ns/op	  97090656 Bytes	         0.5245 Load	   2200000 N-runs	100663248 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-2200000-8          	       2	 186884360 ns/op	 185171216 Bytes	         0.2623 Load	   2200000 N-runs	201326544 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/unordered-2200000-8             	       2	 516088772 ns/op	  94542128 Bytes	         0.5245 Load	   2200000 N-runs	102308800 B/op	 2200020 allocs/op
BenchmarkU32RandomFullInserts/swiss-2200000-8                 	       2	 231581734 ns/op	  65633688 Bytes	        -1.000 Load	   2200000 N-runs	75497184 B/op	      36 allocs/op
BenchmarkU32RandomFullInserts/generic-2200000-8               	       2	 173906459 ns/op	 160017864 Bytes	        -1.000 Load	   2200000 N-runs	201326568 B/op	      23 allocs/op
BenchmarkU32RandomFullInserts/flat-2200000-8                  	       2	 151890820 ns/op	 109686304 Bytes	         0.2623 Load	   2200000 N-runs	134217664 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/std-2400000-8                   	       2	 274920435 ns/op	  81061760 Bytes	        -1.000 Load	   2400000 N-runs	99826456 B/op	   76685 allocs/op
BenchmarkU32RandomFullInserts/robin-2400000-8                 	       2	 195370564 ns/op	  97898032 Bytes	         0.5722 Load	   2400000 N-runs	100663248 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-2400000-8          	       2	 195644470 ns/op	 185978496 Bytes	         0.2861 Load	   2400000 N-runs	201326496 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/unordered-2400000-8             	       2	 567651326 ns/op	  98549408 Bytes	         0.5722 Load	   2400000 N-runs	105508800 B/op	 2400020 allocs/op
BenchmarkU32RandomFullInserts/swiss-2400000-8                 	       2	 230914175 ns/op	  66440872 Bytes	        -1.000 Load	   2400000 N-runs	75497184 B/op	      36 allocs/op
BenchmarkU32RandomFullInserts/generic-2400000-8               	       2	 180825982 ns/op	 160812760 Bytes	        -1.000 Load	   2400000 N-runs	201326568 B/op	      23 allocs/op
BenchmarkU32RandomFullInserts/flat-2400000-8                  	       2	 161044428 ns/op	 110481200 Bytes	         0.2861 Load	   2400000 N-runs	134217664 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/std-2600000-8                   	       2	 290334079 ns/op	  82269728 Bytes	        -1.000 Load	   2600000 N-runs	100268616 B/op	   78283 allocs/op
BenchmarkU32RandomFullInserts/robin-2600000-8                 	       2	 210584302 ns/op	  98701584 Bytes	         0.6199 Load	   2600000 N-runs	100663296 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-2600000-8          	       2	 203345582 ns/op	 186782144 Bytes	         0.3099 Load	   2600000 N-runs	201326544 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/unordered-2600000-8             	       2	 606078906 ns/op	  85775840 Bytes	         0.6199 Load	   2600000 N-runs	108708800 B/op	 2600020 allocs/op
BenchmarkU32RandomFullInserts/swiss-2600000-8                 	       2	 253540890 ns/op	  67244712 Bytes	        -1.000 Load	   2600000 N-runs	75497184 B/op	      36 allocs/op
BenchmarkU32RandomFullInserts/generic-2600000-8               	       2	 187959396 ns/op	 161616600 Bytes	        -1.000 Load	   2600000 N-runs	201326568 B/op	      23 allocs/op
BenchmarkU32RandomFullInserts/flat-2600000-8                  	       2	 167735781 ns/op	 111285040 Bytes	         0.3099 Load	   2600000 N-runs	134217664 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/std-2800000-8                   	       2	 334926646 ns/op	  85064896 Bytes	        -1.000 Load	   2800000 N-runs	102207392 B/op	   92645 allocs/op
BenchmarkU32RandomFullInserts/robin-2800000-8                 	       2	 232045734 ns/op	  99504960 Bytes	         0.6676 Load	   2800000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-2800000-8          	       2	 215348702 ns/op	 187585712 Bytes	         0.3338 Load	   2800000 N-runs	201326592 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/unordered-2800000-8             	       2	 596792148 ns/op	 106556720 Bytes	         0.6676 Load	   2800000 N-runs	111908800 B/op	 2800020 allocs/op
BenchmarkU32RandomFullInserts/swiss-2800000-8                 	       2	 242083697 ns/op	  68048008 Bytes	        -1.000 Load	   2800000 N-runs	75497184 B/op	      36 allocs/op
BenchmarkU32RandomFullInserts/generic-2800000-8               	       2	 186591574 ns/op	 162413752 Bytes	        -1.000 Load	   2800000 N-runs	201326568 B/op	      23 allocs/op
BenchmarkU32RandomFullInserts/flat-2800000-8                  	       2	 171477552 ns/op	 112082192 Bytes	         0.3338 Load	   2800000 N-runs	134217664 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/std-3000000-8                   	       2	 318010544 ns/op	  87727408 Bytes	        -1.000 Load	   3000000 N-runs	104129232 B/op	  109649 allocs/op
BenchmarkU32RandomFullInserts/robin-3000000-8                 	       2	 237071222 ns/op	 100294096 Bytes	         0.7153 Load	   3000000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-3000000-8          	       2	 218600119 ns/op	 188374752 Bytes	         0.3576 Load	   3000000 N-runs	201326544 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/unordered-3000000-8             	       2	 635636790 ns/op	 110545760 Bytes	         0.7153 Load	   3000000 N-runs	115108848 B/op	 3000020 allocs/op
BenchmarkU32RandomFullInserts/swiss-3000000-8                 	       2	 248463992 ns/op	  68837224 Bytes	        -1.000 Load	   3000000 N-runs	75497184 B/op	      36 allocs/op
BenchmarkU32RandomFullInserts/generic-3000000-8               	       2	 199400598 ns/op	 163209208 Bytes	        -1.000 Load	   3000000 N-runs	201326616 B/op	      23 allocs/op
BenchmarkU32RandomFullInserts/flat-3000000-8                  	       2	 175676398 ns/op	 112877840 Bytes	         0.3576 Load	   3000000 N-runs	134217664 B/op	      21 allocs/op
BenchmarkU32RandomFullWithReserveInserts/std-50000-8          	       2	   1291278 ns/op	   2022936 Bytes	        -1.000 Load	     50000 N-runs	  105368 B/op	     836 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robin-50000-8        	       2	    818136 ns/op	   1991136 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robinLowLoad-50000-8 	       2	    705324 ns/op	   3564352 Bytes	         0.3815 Load	     50000 N-runs	      48 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/unordered-50000-8    	       2	   1798223 ns/op	   3068824 Bytes	         0.7629 Load	     50000 N-runs	  800000 B/op	   50000 allocs/op
BenchmarkU32RandomFullWithReserveInserts/swiss-50000-8        	       2	    931602 ns/op	   1452872 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/generic-50000-8      	       2	   1361219 ns/op	   2778536 Bytes	        -1.000 Load	     50000 N-runs	 1572864 B/op	       1 allocs/op
BenchmarkU32RandomFullWithReserveInserts/flat-50000-8         	       2	    537232 ns/op	   2518200 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/std-100000-8         	       2	   2861680 ns/op	   3844184 Bytes	        -1.000 Load	    100000 N-runs	  220712 B/op	    1683 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robin-100000-8       	       2	   1315951 ns/op	   3761856 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robinLowLoad-100000-8         	       2	   2175148 ns/op	   3762016 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/unordered-100000-8            	       2	   4620262 ns/op	   5914224 Bytes	         0.7629 Load	    100000 N-runs	 1600048 B/op	  100000 allocs/op
BenchmarkU32RandomFullWithReserveInserts/swiss-100000-8                	       2	   1973040 ns/op	   2682808 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/generic-100000-8              	       2	   3967172 ns/op	   5335480 Bytes	        -1.000 Load	    100000 N-runs	 3145728 B/op	       1 allocs/op
BenchmarkU32RandomFullWithReserveInserts/flat-100000-8                 	       2	   1070100 ns/op	   2714192 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/std-200000-8                  	       2	   6788071 ns/op	   4262168 Bytes	        -1.000 Load	    200000 N-runs	  454496 B/op	    3379 allocs/op
