goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2657790 ns/op	   3635560 Bytes	        -1.000 Load	     50000 N-runs	 1630000 B/op	    1870 allocs/op
BenchmarkU32RandomFullInserts/std-50000-8                     	       2	   2622926 ns/op	   1617960 Bytes	        -1.000 Load	     50000 N-runs	 1632296 B/op	    1900 allocs/op
BenchmarkU32RandomFullInserts/robin-50000-8                   	       2	   2423767 ns/op	   1585960 Bytes	         0.7629 Load	     50000 N-runs	 1572768 B/op	      14 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-50000-8            	       2	   2409044 ns/op	   3552104 Bytes	         0.3815 Load	     50000 N-runs	 3145632 B/op	      15 allocs/op
BenchmarkU32RandomFullInserts/unordered-50000-8               	       2	   3321541 ns/op	   2123896 Bytes	         0.7629 Load	     50000 N-runs	 1848512 B/op	   50014 allocs/op
BenchmarkU32RandomFullInserts/swiss-50000-8                   	       2	   2287765 ns/op	   2767104 Bytes	        -1.000 Load	     50000 N-runs	 1179360 B/op	      24 allocs/op
BenchmarkU32RandomFullInserts/generic-50000-8                 	       2	   2400454 ns/op	   2765952 Bytes	        -1.000 Load	     50000 N-runs	 3145752 B/op	      17 allocs/op
BenchmarkU32RandomFullInserts/flat-50000-8                    	       2	   1838894 ns/op	   2242024 Bytes	         0.3815 Load	     50000 N-runs	 2097136 B/op	      15 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-50000-8               	       2	   2946022 ns/op	   2791032 Bytes	         0.7626 Load	     50000 N-runs	 2440256 B/op	      17 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-50000-8        	       2	   3833314 ns/op	   3569352 Bytes	         0.3814 Load	     50000 N-runs	 5315264 B/op	      17 allocs/op
BenchmarkU32RandomFullInserts/std-100000-8                    	       2	   5451388 ns/op	   3019096 Bytes	        -1.000 Load	    100000 N-runs	 3277224 B/op	    3916 allocs/op
BenchmarkU32RandomFullInserts/robin-100000-8                  	       2	   5229393 ns/op	   2964184 Bytes	         0.7629 Load	    100000 N-runs	 3145680 B/op	      15 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-100000-8           	       2	   4824515 ns/op	   6109416 Bytes	         0.3815 Load	    100000 N-runs	 6291408 B/op	      16 allocs/op
BenchmarkU32RandomFullInserts/unordered-100000-8              	       2	   9711468 ns/op	   3777272 Bytes	         0.7629 Load	    100000 N-runs	 3697088 B/op	  100015 allocs/op
BenchmarkU32RandomFullInserts/swiss-100000-8                  	       2	   4583024 ns/op	   2669008 Bytes	        -1.000 Load	    100000 N-runs	 2359008 B/op	      26 allocs/op
BenchmarkU32RandomFullInserts/generic-100000-8                	       2	   5104281 ns/op	   5323264 Bytes	        -1.000 Load	    100000 N-runs	 6291432 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/flat-100000-8                   	       2	   3821932 ns/op	   3750488 Bytes	         0.3815 Load	    100000 N-runs	 4194240 B/op	      16 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-100000-8              	       2	   7009691 ns/op	   3767112 Bytes	         0.7628 Load	    100000 N-runs	 4568688 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-100000-8       	       2	   8253524 ns/op	   9018456 Bytes	         0.3814 Load	    100000 N-runs	10568944 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/std-200000-8                    	       2	  11368165 ns/op	   5847352 Bytes	        -1.000 Load	    200000 N-runs	 6585368 B/op	    7957 allocs/op
BenchmarkU32RandomFullInserts/robin-200000-8                  	       2	  11295412 ns/op	   6518296 Bytes	         0.7629 Load	    200000 N-runs	 6291360 B/op	      16 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-200000-8           	       2	  11375840 ns/op	  12023496 Bytes	         0.3815 Load	    200000 N-runs	12582816 B/op	      17 allocs/op
BenchmarkU32RandomFullInserts/unordered-200000-8              	       2	  18348568 ns/op	   6304568 Bytes	         0.7629 Load	    200000 N-runs	 7394288 B/op	  200016 allocs/op
BenchmarkU32RandomFullInserts/swiss-200000-8                  	       2	  11105934 ns/op	   4546384 Bytes	        -1.000 Load	    200000 N-runs	 4718304 B/op	      28 allocs/op
BenchmarkU32RandomFullInserts/generic-200000-8                	       2	  10848394 ns/op	  10445056 Bytes	        -1.000 Load	    200000 N-runs	12582936 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/flat-200000-8                   	       2	   8466198 ns/op	   7299512 Bytes	         0.3815 Load	    200000 N-runs	 8388592 B/op	      17 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-200000-8              	       2	  16265704 ns/op	   7315944 Bytes	         0.7628 Load	    200000 N-runs	 9001024 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-200000-8       	       2	  16201064 ns/op	  13607480 Bytes	         0.3815 Load	    200000 N-runs	18970304 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/std-400000-8                    	       2	  25581546 ns/op	  11504392 Bytes	        -1.000 Load	    400000 N-runs	13203544 B/op	   16283 allocs/op
BenchmarkU32RandomFullInserts/robin-400000-8                  	       2	  22748134 ns/op	  13214536 Bytes	         0.7629 Load	    400000 N-runs	12582816 B/op	      17 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-400000-8           	       2	  25820890 ns/op	  23831448 Bytes	         0.3815 Load	    400000 N-runs	25165728 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/unordered-400000-8              	       2	  44098662 ns/op	  12405672 Bytes	         0.7629 Load	    400000 N-runs	14788544 B/op	  400017 allocs/op
BenchmarkU32RandomFullInserts/swiss-400000-8                  	       2	  21041193 ns/op	   8889696 Bytes	        -1.000 Load	    400000 N-runs	 9436896 B/op	      30 allocs/op
BenchmarkU32RandomFullInserts/generic-400000-8                	       2	  23891585 ns/op	  20686512 Bytes	        -1.000 Load	    400000 N-runs	25165848 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/flat-400000-8                   	       2	  18437182 ns/op	  14395240 Bytes	         0.3815 Load	    400000 N-runs	16777152 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-400000-8              	       2	  27513058 ns/op	  14411672 Bytes	         0.7629 Load	    400000 N-runs	16948800 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-400000-8       	       2	  31380988 ns/op	  26994952 Bytes	         0.3815 Load	    400000 N-runs	33929712 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/std-600000-8                    	       2	  49658578 ns/op	  20396280 Bytes	        -1.000 Load	    600000 N-runs	24856600 B/op	   19000 allocs/op
BenchmarkU32RandomFullInserts/robin-600000-8                  	       2	  39698736 ns/op	  24627720 Bytes	         0.5722 Load	    600000 N-runs	25165728 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-600000-8           	       2	  45686518 ns/op	  46647896 Bytes	         0.2861 Load	    600000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/unordered-600000-8              	       2	  82601873 ns/op	  24790824 Bytes	         0.5722 Load	    600000 N-runs	26377200 B/op	  600018 allocs/op
BenchmarkU32RandomFullInserts/swiss-600000-8                  	       2	  39304150 ns/op	  16763808 Bytes	        -1.000 Load	    600000 N-runs	18874128 B/op	      32 allocs/op
BenchmarkU32RandomFullInserts/generic-600000-8                	       2	  43846222 ns/op	  40356816 Bytes	        -1.000 Load	    600000 N-runs	50331624 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/flat-600000-8                   	       2	  34197884 ns/op	  27774088 Bytes	         0.2861 Load	    600000 N-runs	33554368 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-600000-8              	       2	  50616824 ns/op	  27790712 Bytes	         0.5722 Load	    600000 N-runs	33917344 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-600000-8       	       2	  56884202 ns/op	  52956904 Bytes	         0.2861 Load	    600000 N-runs	71447072 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/std-800000-8                    	       2	  62460930 ns/op	  22734392 Bytes	        -1.000 Load	    800000 N-runs	26369600 B/op	   32296 allocs/op
BenchmarkU32RandomFullInserts/robin-800000-8                  	       2	  53154966 ns/op	  25432056 Bytes	         0.7629 Load	    800000 N-runs	25165776 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-800000-8           	       2	  53944888 ns/op	  47452328 Bytes	         0.3815 Load	    800000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/unordered-800000-8              	       2	 112572002 ns/op	  28795352 Bytes	         0.7629 Load	    800000 N-runs	29577200 B/op	  800018 allocs/op
BenchmarkU32RandomFullInserts/swiss-800000-8                  	       2	  43069456 ns/op	  17568512 Bytes	        -1.000 Load	    800000 N-runs	18874080 B/op	      32 allocs/op
BenchmarkU32RandomFullInserts/generic-800000-8                	       2	  47636568 ns/op	  41161712 Bytes	        -1.000 Load	    800000 N-runs	50331720 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-800000-8                   	       2	  39583531 ns/op	  28579176 Bytes	         0.3815 Load	    800000 N-runs	33554464 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-800000-8              	       2	  62296426 ns/op	  28595704 Bytes	         0.7629 Load	    800000 N-runs	34183344 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-800000-8       	       2	  68058486 ns/op	  53761896 Bytes	         0.3815 Load	    800000 N-runs	69318384 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/std-1000000-8                   	       2	 105172120 ns/op	  39537816 Bytes	        -1.000 Load	   1000000 N-runs	49511824 B/op	   38377 allocs/op
BenchmarkU32RandomFullInserts/robin-1000000-8                 	       2	  77137284 ns/op	  48269160 Bytes	         0.4768 Load	   1000000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1000000-8          	       2	  63299838 ns/op	  48269624 Bytes	         0.4768 Load	   1000000 N-runs	50331696 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-1000000-8             	       2	 138438264 ns/op	  32812472 Bytes	         0.9537 Load	   1000000 N-runs	32777152 B/op	 1000018 allocs/op
BenchmarkU32RandomFullInserts/swiss-1000000-8                 	       2	  86713443 ns/op	  32541216 Bytes	        -1.000 Load	   1000000 N-runs	37748448 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1000000-8               	       2	  59362414 ns/op	  41978272 Bytes	        -1.000 Load	   1000000 N-runs	50331624 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/flat-1000000-8                  	       2	  47741407 ns/op	  29395272 Bytes	         0.4768 Load	   1000000 N-runs	33554368 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-1000000-8             	       2	  91318153 ns/op	  54577544 Bytes	         0.4768 Load	   1000000 N-runs	67254592 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-1000000-8      	       2	  77219728 ns/op	  54577704 Bytes	         0.4768 Load	   1000000 N-runs	67347696 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/std-1200000-8                   	       2	 117914956 ns/op	  40556952 Bytes	        -1.000 Load	   1200000 N-runs	49697312 B/op	   38216 allocs/op
BenchmarkU32RandomFullInserts/robin-1200000-8                 	       2	  88050586 ns/op	  49064664 Bytes	         0.5722 Load	   1200000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1200000-8          	       2	  99956842 ns/op	  93105128 Bytes	         0.2861 Load	   1200000 N-runs	100663248 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-1200000-8             	       2	 224303990 ns/op	  49390520 Bytes	         0.5722 Load	   1200000 N-runs	52754416 B/op	 1200019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1200000-8                 	       2	  88107416 ns/op	  33336768 Bytes	        -1.000 Load	   1200000 N-runs	37748496 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1200000-8               	       2	  91768298 ns/op	  80522832 Bytes	        -1.000 Load	   1200000 N-runs	100663320 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-1200000-8                  	       2	  71844212 ns/op	  55357480 Bytes	         0.2861 Load	   1200000 N-runs	67108896 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-1200000-8             	       2	 107288802 ns/op	  55374024 Bytes	         0.5722 Load	   1200000 N-runs	67280752 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-1200000-8      	       2	 114996250 ns/op	 105705832 Bytes	         0.2861 Load	   1200000 N-runs	134464704 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/std-1400000-8                   	       2	 136741121 ns/op	  42529944 Bytes	        -1.000 Load	   1400000 N-runs	50893144 B/op	   46295 allocs/op
BenchmarkU32RandomFullInserts/robin-1400000-8                 	       2	 102883976 ns/op	  49918680 Bytes	         0.6676 Load	   1400000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1400000-8          	       2	 107574018 ns/op	  93910856 Bytes	         0.3338 Load	   1400000 N-runs	100663248 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-1400000-8             	       2	 255244132 ns/op	  53395560 Bytes	         0.6676 Load	   1400000 N-runs	55954368 B/op	 1400019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1400000-8                 	       2	  93363831 ns/op	  34135344 Bytes	        -1.000 Load	   1400000 N-runs	37748496 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1400000-8               	       2	  96409010 ns/op	  81315360 Bytes	        -1.000 Load	   1400000 N-runs	100663272 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-1400000-8                  	       2	  81840930 ns/op	  56149720 Bytes	         0.3338 Load	   1400000 N-runs	67108848 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-1400000-8             	       2	 119919433 ns/op	  56166360 Bytes	         0.6676 Load	   1400000 N-runs	67348336 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-1400000-8      	       2	 126842600 ns/op	 106498168 Bytes	         0.3338 Load	   1400000 N-runs	134862576 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/std-1600000-8                   	       2	 154165296 ns/op	  45438408 Bytes	        -1.000 Load	   1600000 N-runs	53010344 B/op	   64940 allocs/op
BenchmarkU32RandomFullInserts/robin-1600000-8                 	       2	 120504379 ns/op	  50674056 Bytes	         0.7629 Load	   1600000 N-runs	50331600 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1600000-8          	       2	 119697650 ns/op	  94702136 Bytes	         0.3815 Load	   1600000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-1600000-8             	       2	 284373766 ns/op	  57387608 Bytes	         0.7629 Load	   1600000 N-runs	59154368 B/op	 1600019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1600000-8                 	       2	 106693006 ns/op	  34933632 Bytes	        -1.000 Load	   1600000 N-runs	37748592 B/op	      35 allocs/op
BenchmarkU32RandomFullInserts/generic-1600000-8               	       2	 107124343 ns/op	  82119696 Bytes	        -1.000 Load	   1600000 N-runs	100663272 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-1600000-8                  	       2	  87276024 ns/op	  56954056 Bytes	         0.3815 Load	   1600000 N-runs	67108800 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-1600000-8             	       2	 138611927 ns/op	  56970504 Bytes	         0.7629 Load	   1600000 N-runs	67265216 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-1600000-8      	       2	 140341622 ns/op	 107302408 Bytes	         0.3815 Load	   1600000 N-runs	138527984 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/std-1800000-8                   	       2	 209248291 ns/op	  77862600 Bytes	        -1.000 Load	   1800000 N-runs	99088096 B/op	   76932 allocs/op
BenchmarkU32RandomFullInserts/robin-1800000-8                 	       2	 166413729 ns/op	  97071160 Bytes	         0.4292 Load	   1800000 N-runs	100663248 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1800000-8          	       2	 130306816 ns/op	 145830408 Bytes	         0.4292 Load	   1800000 N-runs	100663248 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-1800000-8             	       2	 310518443 ns/op	  52995624 Bytes	         0.8583 Load	   1800000 N-runs	62354368 B/op	 1800019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1800000-8                 	       2	 106024636 ns/op	  35730064 Bytes	        -1.000 Load	   1800000 N-runs	37748496 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1800000-8               	       2	 116022423 ns/op	  82916128 Bytes	        -1.000 Load	   1800000 N-runs	100663320 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-1800000-8                  	       2	  94825656 ns/op	  57750392 Bytes	         0.4292 Load	   1800000 N-runs	67108800 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-1800000-8             	       2	 200766682 ns/op	 108098584 Bytes	         0.4291 Load	   1800000 N-runs	151386944 B/op	      24 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-1800000-8      	       2	 152578007 ns/op	 108098840 Bytes	         0.4292 Load	   1800000 N-runs	135418304 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/std-2000000-8                   	       2	 247632482 ns/op	  78849112 Bytes	        -1.000 Load	   2000000 N-runs	99244696 B/op	   76744 allocs/op
BenchmarkU32RandomFullInserts/robin-2000000-8                 	       2	 172539458 ns/op	  96302536 Bytes	         0.4768 Load	   2000000 N-runs	100663200 B/op	      20 allocs/op
