goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2398264 ns/op	   3642816 Bytes	        -1.000 Load	     50000 N-runs	 1635592 B/op	    1875 allocs/op
BenchmarkU32RandomFullInserts/std-50000-8                     	       2	   2399796 ns/op	   1607760 Bytes	        -1.000 Load	     50000 N-runs	 1628688 B/op	    1854 allocs/op
BenchmarkU32RandomFullInserts/robin-50000-8                   	       2	   2570466 ns/op	   1585536 Bytes	         0.7629 Load	     50000 N-runs	 1572768 B/op	      14 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-50000-8            	       2	   2280918 ns/op	   3158464 Bytes	         0.3815 Load	     50000 N-runs	 3145632 B/op	      15 allocs/op
BenchmarkU32RandomFullInserts/unordered-50000-8               	       2	   3730495 ns/op	   2123472 Bytes	         0.7629 Load	     50000 N-runs	 1848512 B/op	   50014 allocs/op
BenchmarkU32RandomFullInserts/swiss-50000-8                   	       2	   2046408 ns/op	   2766584 Bytes	        -1.000 Load	     50000 N-runs	 1179360 B/op	      24 allocs/op
BenchmarkU32RandomFullInserts/generic-50000-8                 	       2	   2296079 ns/op	   2765336 Bytes	        -1.000 Load	     50000 N-runs	 3145704 B/op	      17 allocs/op
BenchmarkU32RandomFullInserts/flat-50000-8                    	       2	   1964026 ns/op	   1978992 Bytes	         0.3815 Load	     50000 N-runs	 2097088 B/op	      15 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-50000-8               	       2	   2748092 ns/op	   2405024 Bytes	         0.7626 Load	     50000 N-runs	 2166336 B/op	      17 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-50000-8        	       2	   3308696 ns/op	   3568560 Bytes	         0.3814 Load	     50000 N-runs	 4261152 B/op	      17 allocs/op
BenchmarkU32RandomFullInserts/std-100000-8                    	       2	   6628506 ns/op	   3022688 Bytes	        -1.000 Load	    100000 N-runs	 3280488 B/op	    3955 allocs/op
BenchmarkU32RandomFullInserts/robin-100000-8                  	       2	   4981106 ns/op	   2963968 Bytes	         0.7629 Load	    100000 N-runs	 3145632 B/op	      15 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-100000-8           	       2	   5710623 ns/op	   6108432 Bytes	         0.3815 Load	    100000 N-runs	 6291360 B/op	      16 allocs/op
BenchmarkU32RandomFullInserts/unordered-100000-8              	       2	   7649936 ns/op	   3776384 Bytes	         0.7629 Load	    100000 N-runs	 3697136 B/op	  100015 allocs/op
BenchmarkU32RandomFullInserts/swiss-100000-8                  	       2	   4505152 ns/op	   2925976 Bytes	        -1.000 Load	    100000 N-runs	 2359008 B/op	      26 allocs/op
BenchmarkU32RandomFullInserts/generic-100000-8                	       2	   5863679 ns/op	   5322184 Bytes	        -1.000 Load	    100000 N-runs	 6291432 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/flat-100000-8                   	       2	   3345268 ns/op	   3749696 Bytes	         0.3815 Load	    100000 N-runs	 4194288 B/op	      16 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-100000-8              	       2	   6808398 ns/op	   3766224 Bytes	         0.7628 Load	    100000 N-runs	 4401008 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-100000-8       	       2	   8093138 ns/op	   6912032 Bytes	         0.3814 Load	    100000 N-runs	 8747456 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/std-200000-8                    	       2	  12073468 ns/op	   5845680 Bytes	        -1.000 Load	    200000 N-runs	 6590552 B/op	    7960 allocs/op
BenchmarkU32RandomFullInserts/robin-200000-8                  	       2	  11727488 ns/op	   6535568 Bytes	         0.7629 Load	    200000 N-runs	 6291360 B/op	      16 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-200000-8           	       2	  12352506 ns/op	  12017632 Bytes	         0.3815 Load	    200000 N-runs	12582816 B/op	      17 allocs/op
BenchmarkU32RandomFullInserts/unordered-200000-8              	       2	  20216178 ns/op	   7351792 Bytes	         0.7629 Load	    200000 N-runs	 7394240 B/op	  200016 allocs/op
BenchmarkU32RandomFullInserts/swiss-200000-8                  	       2	  11339669 ns/op	   4545032 Bytes	        -1.000 Load	    200000 N-runs	 4718304 B/op	      28 allocs/op
BenchmarkU32RandomFullInserts/generic-200000-8                	       2	  11403611 ns/op	  10443320 Bytes	        -1.000 Load	    200000 N-runs	12582888 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/flat-200000-8                   	       2	   8907691 ns/op	   7297680 Bytes	         0.3815 Load	    200000 N-runs	 8388544 B/op	      17 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-200000-8              	       2	  14085322 ns/op	   7314480 Bytes	         0.7628 Load	    200000 N-runs	 8740800 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-200000-8       	       2	  14872210 ns/op	  13606112 Bytes	         0.3815 Load	    200000 N-runs	16898752 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/std-400000-8                    	       2	  29091074 ns/op	  11498448 Bytes	        -1.000 Load	    400000 N-runs	13176568 B/op	   16202 allocs/op
BenchmarkU32RandomFullInserts/robin-400000-8                  	       2	  23301479 ns/op	  12819856 Bytes	         0.7629 Load	    400000 N-runs	12582816 B/op	      17 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-400000-8           	       2	  26820858 ns/op	  23830080 Bytes	         0.3815 Load	    400000 N-runs	25165728 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/unordered-400000-8              	       2	  51365784 ns/op	  14501552 Bytes	         0.7629 Load	    400000 N-runs	14788592 B/op	  400017 allocs/op
BenchmarkU32RandomFullInserts/swiss-400000-8                  	       2	  22733301 ns/op	   8888008 Bytes	        -1.000 Load	    400000 N-runs	 9436896 B/op	      30 allocs/op
BenchmarkU32RandomFullInserts/generic-400000-8                	       2	  25948426 ns/op	  20684808 Bytes	        -1.000 Load	    400000 N-runs	25165800 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/flat-400000-8                   	       2	  21685910 ns/op	  14393632 Bytes	         0.3815 Load	    400000 N-runs	16777200 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-400000-8              	       2	  31277852 ns/op	  14410064 Bytes	         0.7629 Load	    400000 N-runs	17131328 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-400000-8       	       2	  32884588 ns/op	  26993232 Bytes	         0.3815 Load	    400000 N-runs	34698816 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/std-600000-8                    	       2	  50039136 ns/op	  20404688 Bytes	        -1.000 Load	    600000 N-runs	24878288 B/op	   19081 allocs/op
BenchmarkU32RandomFullInserts/robin-600000-8                  	       2	  40222034 ns/op	  24626112 Bytes	         0.5722 Load	    600000 N-runs	25165728 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-600000-8           	       2	  42984520 ns/op	  46646464 Bytes	         0.2861 Load	    600000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/unordered-600000-8              	       2	  95875874 ns/op	  24789376 Bytes	         0.5722 Load	    600000 N-runs	26377152 B/op	  600018 allocs/op
BenchmarkU32RandomFullInserts/swiss-600000-8                  	       2	  47835290 ns/op	  16762536 Bytes	        -1.000 Load	    600000 N-runs	18874080 B/op	      32 allocs/op
BenchmarkU32RandomFullInserts/generic-600000-8                	       2	  40986952 ns/op	  40355640 Bytes	        -1.000 Load	    600000 N-runs	50331624 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/flat-600000-8                   	       2	  32550018 ns/op	  27772816 Bytes	         0.2861 Load	    600000 N-runs	33554368 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-600000-8              	       2	  48209266 ns/op	  27789424 Bytes	         0.5722 Load	    600000 N-runs	33914688 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-600000-8       	       2	  61852906 ns/op	  52955328 Bytes	         0.2861 Load	    600000 N-runs	71415488 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/std-800000-8                    	       2	  73685981 ns/op	  22739040 Bytes	        -1.000 Load	    800000 N-runs	26416248 B/op	   32308 allocs/op
BenchmarkU32RandomFullInserts/robin-800000-8                  	       2	  50771042 ns/op	  26216816 Bytes	         0.7629 Load	    800000 N-runs	25165776 B/op	      18 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-800000-8           	       2	  51638552 ns/op	  47456896 Bytes	         0.3815 Load	    800000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/unordered-800000-8              	       2	 116386895 ns/op	  28793488 Bytes	         0.7629 Load	    800000 N-runs	29577152 B/op	  800018 allocs/op
BenchmarkU32RandomFullInserts/swiss-800000-8                  	       2	  47409119 ns/op	  17566472 Bytes	        -1.000 Load	    800000 N-runs	18874128 B/op	      32 allocs/op
BenchmarkU32RandomFullInserts/generic-800000-8                	       2	  48315832 ns/op	  41159576 Bytes	        -1.000 Load	    800000 N-runs	50331624 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/flat-800000-8                   	       2	  40811115 ns/op	  28577024 Bytes	         0.3815 Load	    800000 N-runs	33554416 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-800000-8              	       2	  64561178 ns/op	  28593552 Bytes	         0.7629 Load	    800000 N-runs	33790832 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-800000-8       	       2	  63514468 ns/op	  53759648 Bytes	         0.3815 Load	    800000 N-runs	67776960 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/std-1000000-8                   	       2	 100509060 ns/op	  39520208 Bytes	        -1.000 Load	   1000000 N-runs	49535000 B/op	   38413 allocs/op
BenchmarkU32RandomFullInserts/robin-1000000-8                 	       2	  79737265 ns/op	  49053808 Bytes	         0.4768 Load	   1000000 N-runs	50331648 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1000000-8          	       2	  62034256 ns/op	  48267296 Bytes	         0.4768 Load	   1000000 N-runs	50331600 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/unordered-1000000-8             	       2	 136749057 ns/op	  32810048 Bytes	         0.9537 Load	   1000000 N-runs	32777152 B/op	 1000018 allocs/op
BenchmarkU32RandomFullInserts/swiss-1000000-8                 	       2	  84727690 ns/op	  32538440 Bytes	        -1.000 Load	   1000000 N-runs	37748496 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1000000-8               	       2	  64382730 ns/op	  41975672 Bytes	        -1.000 Load	   1000000 N-runs	50331624 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/flat-1000000-8                  	       2	  53082144 ns/op	  29392848 Bytes	         0.4768 Load	   1000000 N-runs	33554368 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-1000000-8             	       2	 102898582 ns/op	  54575120 Bytes	         0.4768 Load	   1000000 N-runs	67746624 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-1000000-8      	       2	  90128140 ns/op	  54575376 Bytes	         0.4768 Load	   1000000 N-runs	69327392 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/std-1200000-8                   	       2	 131906266 ns/op	  40574640 Bytes	        -1.000 Load	   1200000 N-runs	49777232 B/op	   38577 allocs/op
BenchmarkU32RandomFullInserts/robin-1200000-8                 	       2	 101517172 ns/op	  49848768 Bytes	         0.5722 Load	   1200000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1200000-8          	       2	 108609813 ns/op	  93102528 Bytes	         0.2861 Load	   1200000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-1200000-8             	       2	 307186058 ns/op	  49388192 Bytes	         0.5722 Load	   1200000 N-runs	52754416 B/op	 1200019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1200000-8                 	       2	 130556383 ns/op	  33334504 Bytes	        -1.000 Load	   1200000 N-runs	37748640 B/op	      36 allocs/op
BenchmarkU32RandomFullInserts/generic-1200000-8               	       2	 110436148 ns/op	  80520392 Bytes	        -1.000 Load	   1200000 N-runs	100663320 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-1200000-8                  	       2	  89862304 ns/op	  55354848 Bytes	         0.2861 Load	   1200000 N-runs	67108848 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-1200000-8             	       2	 129648804 ns/op	  55371296 Bytes	         0.5722 Load	   1200000 N-runs	67279168 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-1200000-8      	       2	 138162796 ns/op	 105702928 Bytes	         0.2861 Load	   1200000 N-runs	136444400 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/std-1400000-8                   	       2	 159965705 ns/op	  42527088 Bytes	        -1.000 Load	   1400000 N-runs	50884168 B/op	   46244 allocs/op
BenchmarkU32RandomFullInserts/robin-1400000-8                 	       2	 127544225 ns/op	  49866528 Bytes	         0.6676 Load	   1400000 N-runs	50331600 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1400000-8          	       2	 130133646 ns/op	  97052528 Bytes	         0.3338 Load	   1400000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-1400000-8             	       2	 247572066 ns/op	  53385952 Bytes	         0.6676 Load	   1400000 N-runs	55954368 B/op	 1400019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1400000-8                 	       2	  98819563 ns/op	  34131688 Bytes	        -1.000 Load	   1400000 N-runs	37748448 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1400000-8               	       2	  98686720 ns/op	  81317656 Bytes	        -1.000 Load	   1400000 N-runs	100663272 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-1400000-8                  	       2	  84166647 ns/op	  56151920 Bytes	         0.3338 Load	   1400000 N-runs	67108800 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-1400000-8             	       2	 119168386 ns/op	  56168560 Bytes	         0.6676 Load	   1400000 N-runs	67352944 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-1400000-8      	       2	 129645810 ns/op	 106500560 Bytes	         0.3338 Load	   1400000 N-runs	134462240 B/op	      23 allocs/op
BenchmarkU32RandomFullInserts/std-1600000-8                   	       2	 153492421 ns/op	  45438064 Bytes	        -1.000 Load	   1600000 N-runs	53014256 B/op	   64860 allocs/op
BenchmarkU32RandomFullInserts/robin-1600000-8                 	       2	 121550652 ns/op	  50665600 Bytes	         0.7629 Load	   1600000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1600000-8          	       2	 115368871 ns/op	  94704432 Bytes	         0.3815 Load	   1600000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-1600000-8             	       2	 279603412 ns/op	  57390000 Bytes	         0.7629 Load	   1600000 N-runs	59154368 B/op	 1600019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1600000-8                 	       2	 104347219 ns/op	  34935736 Bytes	        -1.000 Load	   1600000 N-runs	37748448 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1600000-8               	       2	 113636423 ns/op	  82121992 Bytes	        -1.000 Load	   1600000 N-runs	100663320 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-1600000-8                  	       2	  88489356 ns/op	  56956256 Bytes	         0.3815 Load	   1600000 N-runs	67108800 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-1600000-8             	       2	 143340266 ns/op	  56972704 Bytes	         0.7629 Load	   1600000 N-runs	67287872 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-1600000-8      	       2	 136285673 ns/op	 107304512 Bytes	         0.3815 Load	   1600000 N-runs	134871488 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/std-1800000-8                   	       2	 204435938 ns/op	  77866496 Bytes	        -1.000 Load	   1800000 N-runs	99062616 B/op	   76806 allocs/op
BenchmarkU32RandomFullInserts/robin-1800000-8                 	       2	 177199140 ns/op	  95512400 Bytes	         0.4292 Load	   1800000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1800000-8          	       2	 125581361 ns/op	  95512576 Bytes	         0.4292 Load	   1800000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-1800000-8             	       2	 315395270 ns/op	  61385760 Bytes	         0.8583 Load	   1800000 N-runs	62354368 B/op	 1800019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1800000-8                 	       2	 126772940 ns/op	  35731496 Bytes	        -1.000 Load	   1800000 N-runs	37748448 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1800000-8               	       2	 114799205 ns/op	  82917656 Bytes	        -1.000 Load	   1800000 N-runs	100663320 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/flat-1800000-8                  	       2	  96402142 ns/op	  57751920 Bytes	         0.4292 Load	   1800000 N-runs	67108800 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/hopscotch-1800000-8             	       2	 194190115 ns/op	 108100016 Bytes	         0.4292 Load	   1800000 N-runs	134415040 B/op	      23 allocs/op
BenchmarkU32RandomFullInserts/hopscotchLowLoad-1800000-8      	       2	 154489132 ns/op	 108100080 Bytes	         0.4292 Load	   1800000 N-runs	134871488 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/std-2000000-8                   	       2	 239735092 ns/op	  78844928 Bytes	        -1.000 Load	   2000000 N-runs	99258616 B/op	   76855 allocs/op
BenchmarkU32RandomFullInserts/robin-2000000-8                 	       2	 172524090 ns/op	  96303968 Bytes	         0.4768 Load	   2000000 N-runs	100663248 B/op	      20 allocs/op
