goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2714240 ns/op	   3636248 Bytes	        -1.000 Load	     50000 N-runs	 1629944 B/op	    1871 allocs/op
BenchmarkU32RandomFullInserts/std-1600000-8                   	       2	 156552326 ns/op	  45458824 Bytes	        -1.000 Load	   1600000 N-runs	53023368 B/op	   64975 allocs/op
BenchmarkU32RandomFullInserts/robin-1600000-8                 	       2	 152158448 ns/op	  82120632 Bytes	         0.3815 Load	   1600000 N-runs	100758432 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1600000-8          	       2	 127255529 ns/op	  82120712 Bytes	         0.3815 Load	   1600000 N-runs	100758432 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-1600000-8             	       2	 284166156 ns/op	  57372712 Bytes	         0.7629 Load	   1600000 N-runs	59154368 B/op	 1600019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1600000-8                 	       2	 100878095 ns/op	  34918544 Bytes	        -1.000 Load	   1600000 N-runs	37748448 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1600000-8               	       2	 105660787 ns/op	  82104512 Bytes	        -1.000 Load	   1600000 N-runs	100663272 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/std-1800000-8                   	       2	 205081820 ns/op	  77844984 Bytes	        -1.000 Load	   1800000 N-runs	99034304 B/op	   76452 allocs/op
BenchmarkU32RandomFullInserts/robin-1800000-8                 	       2	 158967373 ns/op	  82915656 Bytes	         0.4292 Load	   1800000 N-runs	100758432 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-1800000-8          	       2	 137687259 ns/op	  82915832 Bytes	         0.4292 Load	   1800000 N-runs	100758480 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-1800000-8             	       2	 321844359 ns/op	  61367832 Bytes	         0.8583 Load	   1800000 N-runs	62354368 B/op	 1800019 allocs/op
BenchmarkU32RandomFullInserts/swiss-1800000-8                 	       2	 111666632 ns/op	  35713568 Bytes	        -1.000 Load	   1800000 N-runs	37748448 B/op	      34 allocs/op
BenchmarkU32RandomFullInserts/generic-1800000-8               	       2	 117728896 ns/op	  82899728 Bytes	        -1.000 Load	   1800000 N-runs	100663320 B/op	      22 allocs/op
BenchmarkU32RandomFullInserts/std-2000000-8                   	       2	 246865953 ns/op	  78806680 Bytes	        -1.000 Load	   2000000 N-runs	99215504 B/op	   76571 allocs/op
BenchmarkU32RandomFullInserts/robin-2000000-8                 	       2	 171613991 ns/op	  83719160 Bytes	         0.4768 Load	   2000000 N-runs	100758432 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-2000000-8          	       2	 150088597 ns/op	  83719240 Bytes	         0.4768 Load	   2000000 N-runs	100758432 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/unordered-2000000-8             	       2	 356531063 ns/op	  65371240 Bytes	         0.9537 Load	   2000000 N-runs	65554368 B/op	 2000019 allocs/op
BenchmarkU32RandomFullInserts/swiss-2000000-8                 	       2	 201675164 ns/op	  64828624 Bytes	        -1.000 Load	   2000000 N-runs	75497232 B/op	      36 allocs/op
BenchmarkU32RandomFullInserts/generic-2000000-8               	       2	 127825837 ns/op	  83703232 Bytes	        -1.000 Load	   2000000 N-runs	100663368 B/op	      23 allocs/op
BenchmarkU32RandomFullInserts/std-2200000-8                   	       2	 260657330 ns/op	  79866200 Bytes	        -1.000 Load	   2200000 N-runs	99473440 B/op	   76737 allocs/op
BenchmarkU32RandomFullInserts/robin-2200000-8                 	       2	 178108918 ns/op	  84522664 Bytes	         0.5245 Load	   2200000 N-runs	100758432 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-2200000-8          	       2	 204745738 ns/op	 160020216 Bytes	         0.2623 Load	   2200000 N-runs	201429920 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/unordered-2200000-8             	       2	 535303667 ns/op	  94540664 Bytes	         0.5245 Load	   2200000 N-runs	102308848 B/op	 2200020 allocs/op
BenchmarkU32RandomFullInserts/swiss-2200000-8                 	       2	 210043646 ns/op	  65632224 Bytes	        -1.000 Load	   2200000 N-runs	75497232 B/op	      36 allocs/op
BenchmarkU32RandomFullInserts/generic-2200000-8               	       2	 172732676 ns/op	 160004400 Bytes	        -1.000 Load	   2200000 N-runs	201326616 B/op	      23 allocs/op
BenchmarkU32RandomFullInserts/std-2400000-8                   	       2	 280100924 ns/op	  81038600 Bytes	        -1.000 Load	   2400000 N-runs	99865320 B/op	   76658 allocs/op
BenchmarkU32RandomFullInserts/robin-2400000-8                 	       2	 187609618 ns/op	  85318168 Bytes	         0.5722 Load	   2400000 N-runs	100758432 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-2400000-8          	       2	 213341066 ns/op	 160815816 Bytes	         0.2861 Load	   2400000 N-runs	201429920 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/unordered-2400000-8             	       2	 556907044 ns/op	  98536264 Bytes	         0.5722 Load	   2400000 N-runs	105508800 B/op	 2400020 allocs/op
BenchmarkU32RandomFullInserts/swiss-2400000-8                 	       2	 221047739 ns/op	  66427728 Bytes	        -1.000 Load	   2400000 N-runs	75497184 B/op	      36 allocs/op
BenchmarkU32RandomFullInserts/generic-2400000-8               	       2	 185114108 ns/op	 160799712 Bytes	        -1.000 Load	   2400000 N-runs	201326616 B/op	      23 allocs/op
BenchmarkU32RandomFullInserts/std-2600000-8                   	       2	 301305405 ns/op	  82250552 Bytes	        -1.000 Load	   2600000 N-runs	100253096 B/op	   78281 allocs/op
BenchmarkU32RandomFullInserts/robin-2600000-8                 	       2	 214124860 ns/op	  86121768 Bytes	         0.6199 Load	   2600000 N-runs	100758432 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-2600000-8          	       2	 224698812 ns/op	 161619496 Bytes	         0.3099 Load	   2600000 N-runs	201429920 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/unordered-2600000-8             	       2	 607152005 ns/op	 102539848 Bytes	         0.6199 Load	   2600000 N-runs	108708800 B/op	 2600020 allocs/op
BenchmarkU32RandomFullInserts/swiss-2600000-8                 	       2	 236898478 ns/op	  67231312 Bytes	        -1.000 Load	   2600000 N-runs	75497184 B/op	      36 allocs/op
BenchmarkU32RandomFullInserts/generic-2600000-8               	       2	 188999754 ns/op	 161603472 Bytes	        -1.000 Load	   2600000 N-runs	201326568 B/op	      23 allocs/op
BenchmarkU32RandomFullInserts/std-2800000-8                   	       2	 317131612 ns/op	  84985960 Bytes	        -1.000 Load	   2800000 N-runs	102163968 B/op	   92490 allocs/op
BenchmarkU32RandomFullInserts/robin-2800000-8                 	       2	 230072578 ns/op	  86925336 Bytes	         0.6676 Load	   2800000 N-runs	100758432 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-2800000-8          	       2	 235883876 ns/op	 162422888 Bytes	         0.3338 Load	   2800000 N-runs	201429920 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/unordered-2800000-8             	       2	 631471774 ns/op	 106543240 Bytes	         0.6676 Load	   2800000 N-runs	111908800 B/op	 2800020 allocs/op
BenchmarkU32RandomFullInserts/swiss-2800000-8                 	       2	 235321367 ns/op	  68034896 Bytes	        -1.000 Load	   2800000 N-runs	75497232 B/op	      36 allocs/op
BenchmarkU32RandomFullInserts/generic-2800000-8               	       2	 196929496 ns/op	 162406784 Bytes	        -1.000 Load	   2800000 N-runs	201326568 B/op	      23 allocs/op
BenchmarkU32RandomFullInserts/std-3000000-8                   	       2	 335067900 ns/op	  87715800 Bytes	        -1.000 Load	   3000000 N-runs	104144456 B/op	  109774 allocs/op
BenchmarkU32RandomFullInserts/robin-3000000-8                 	       2	 242209880 ns/op	  87720920 Bytes	         0.7153 Load	   3000000 N-runs	100758432 B/op	      20 allocs/op
BenchmarkU32RandomFullInserts/robinLowLoad-3000000-8          	       2	 243667742 ns/op	 163218472 Bytes	         0.3576 Load	   3000000 N-runs	201429920 B/op	      21 allocs/op
BenchmarkU32RandomFullInserts/unordered-3000000-8             	       2	 662342718 ns/op	 110538920 Bytes	         0.7153 Load	   3000000 N-runs	115108800 B/op	 3000020 allocs/op
BenchmarkU32RandomFullInserts/swiss-3000000-8                 	       2	 256081330 ns/op	  68830480 Bytes	        -1.000 Load	   3000000 N-runs	75497184 B/op	      36 allocs/op
BenchmarkU32RandomFullInserts/generic-3000000-8               	       2	 205298566 ns/op	 163202560 Bytes	        -1.000 Load	   3000000 N-runs	201326568 B/op	      23 allocs/op
BenchmarkU32RandomFullWithReserveInserts/std-50000-8          	       2	   1530512 ns/op	   2015584 Bytes	        -1.000 Load	     50000 N-runs	  104928 B/op	     831 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robin-50000-8        	       2	    990920 ns/op	   1993080 Bytes	         0.3814 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robinLowLoad-50000-8 	       2	    770889 ns/op	   1993240 Bytes	         0.3814 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/unordered-50000-8    	       2	   1920436 ns/op	   3062512 Bytes	         0.7629 Load	     50000 N-runs	  800000 B/op	   50000 allocs/op
BenchmarkU32RandomFullWithReserveInserts/swiss-50000-8        	       2	    987351 ns/op	   1458224 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/generic-50000-8      	       2	   1333956 ns/op	   2783920 Bytes	        -1.000 Load	     50000 N-runs	 1572864 B/op	       1 allocs/op
BenchmarkU32RandomFullWithReserveInserts/std-100000-8         	       2	   3235003 ns/op	   2233376 Bytes	        -1.000 Load	    100000 N-runs	  219280 B/op	    1665 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robin-100000-8       	       2	   1594068 ns/op	   3775512 Bytes	         0.3814 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robinLowLoad-100000-8         	       2	   1629168 ns/op	   3775672 Bytes	         0.3814 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/unordered-100000-8            	       2	   4521524 ns/op	   5919192 Bytes	         0.7629 Load	    100000 N-runs	 1600000 B/op	  100000 allocs/op
BenchmarkU32RandomFullWithReserveInserts/swiss-100000-8                	       2	   2123692 ns/op	   2687776 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/generic-100000-8              	       2	   3238465 ns/op	   5340272 Bytes	        -1.000 Load	    100000 N-runs	 3145728 B/op	       1 allocs/op
BenchmarkU32RandomFullWithReserveInserts/std-200000-8                  	       2	   6885638 ns/op	   4257056 Bytes	        -1.000 Load	    200000 N-runs	  448096 B/op	    3299 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robin-200000-8                	       2	   3964202 ns/op	   7323016 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robinLowLoad-200000-8         	       2	   4062773 ns/op	   7323080 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/unordered-200000-8            	       2	  10594233 ns/op	   6320520 Bytes	         0.7629 Load	    200000 N-runs	 3200000 B/op	  200000 allocs/op
BenchmarkU32RandomFullWithReserveInserts/swiss-200000-8                	       2	   4536052 ns/op	   3087792 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/generic-200000-8              	       2	   7772110 ns/op	  10460752 Bytes	        -1.000 Load	    200000 N-runs	 6291456 B/op	       1 allocs/op
BenchmarkU32RandomFullWithReserveInserts/std-400000-8                  	       2	  14268394 ns/op	   8261816 Bytes	        -1.000 Load	    400000 N-runs	  889048 B/op	    6662 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robin-400000-8                	       2	  13991757 ns/op	  14417688 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robinLowLoad-400000-8         	       2	  13939390 ns/op	  14417752 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/unordered-400000-8            	       2	  25285162 ns/op	  12420888 Bytes	         0.7629 Load	    400000 N-runs	 6400000 B/op	  400000 allocs/op
BenchmarkU32RandomFullWithReserveInserts/swiss-400000-8                	       2	   9240907 ns/op	  10067992 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/generic-400000-8              	       2	  15981044 ns/op	  20701056 Bytes	        -1.000 Load	    400000 N-runs	12582912 B/op	       1 allocs/op
BenchmarkU32RandomFullWithReserveInserts/std-600000-8                  	       2	  29336874 ns/op	  13948080 Bytes	        -1.000 Load	    600000 N-runs	  185616 B/op	      18 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robin-600000-8                	       2	  25943578 ns/op	  27789560 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robinLowLoad-600000-8         	       2	  26113957 ns/op	  27789624 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/unordered-600000-8            	       2	  51839487 ns/op	  20604152 Bytes	         0.5722 Load	    600000 N-runs	 9600000 B/op	  600000 allocs/op
BenchmarkU32RandomFullWithReserveInserts/swiss-600000-8                	       2	  13806068 ns/op	  14969336 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/generic-600000-8              	       2	  31991000 ns/op	  40364384 Bytes	        -1.000 Load	    600000 N-runs	25165824 B/op	       1 allocs/op
BenchmarkU32RandomFullWithReserveInserts/std-800000-8                  	       2	  42653404 ns/op	  16508448 Bytes	        -1.000 Load	    800000 N-runs	 1949216 B/op	   13364 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robin-800000-8                	       2	  35786618 ns/op	  28592856 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robinLowLoad-800000-8         	       2	  35654652 ns/op	  53767304 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/unordered-800000-8            	       2	  73679593 ns/op	  24607448 Bytes	         0.7629 Load	    800000 N-runs	12800000 B/op	  800000 allocs/op
BenchmarkU32RandomFullWithReserveInserts/swiss-800000-8                	       2	  19941361 ns/op	  19885016 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/generic-800000-8              	       2	  40551864 ns/op	  41167680 Bytes	        -1.000 Load	    800000 N-runs	25165824 B/op	       1 allocs/op
BenchmarkU32RandomFullWithReserveInserts/std-1000000-8                 	       2	  60897506 ns/op	  26632304 Bytes	        -1.000 Load	   1000000 N-runs	  128272 B/op	      17 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robin-1000000-8               	       2	  46297898 ns/op	  29396152 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robinLowLoad-1000000-8        	       2	  46312926 ns/op	  29396312 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/unordered-1000000-8           	       2	 102754635 ns/op	  28611032 Bytes	         0.9537 Load	   1000000 N-runs	16000000 B/op	 1000000 allocs/op
BenchmarkU32RandomFullWithReserveInserts/swiss-1000000-8               	       2	  26376705 ns/op	  24817368 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/generic-1000000-8             	       2	  48977515 ns/op	  41971456 Bytes	        -1.000 Load	   1000000 N-runs	25165824 B/op	       1 allocs/op
BenchmarkU32RandomFullWithReserveInserts/std-1200000-8                 	       2	  76752168 ns/op	  27657360 Bytes	        -1.000 Load	   1200000 N-runs	  357648 B/op	      20 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robin-1200000-8               	       2	  57802082 ns/op	  55357560 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/robinLowLoad-1200000-8        	       2	  58010085 ns/op	  55357624 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/unordered-1200000-8           	       2	 128508702 ns/op	  40994936 Bytes	         0.5722 Load	   1200000 N-runs	19200000 B/op	 1200000 allocs/op
BenchmarkU32RandomFullWithReserveInserts/swiss-1200000-8               	       2	  32787452 ns/op	  29725144 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU32RandomFullWithReserveInserts/generic-1200000-8             	       2	  67730781 ns/op	  80515584 Bytes	        -1.000 Load	   1200000 N-runs	50331696 B/op	       1 allocs/op
